,Price to nearest 200,Neighbourhood,Latitude,Longitude
4806,600.0,,55.6507059711158,12.548220710339713
4807,600.0,,55.64315988357779,12.534393962507036
4810,600.0,Amager Vest,55.662053848718394,12.598821346905876
4811,800.0,,55.63412161830274,12.582815875301506
4812,800.0,Islands Brygge,55.666407328927534,12.579461663372824
4813,400.0,Amager Vest,55.66384387056617,12.59747548861404
4814,600.0,Amager Vest,55.65656034486509,12.59917239822595
4815,600.0,Islands Brygge,55.66333250185849,12.579934391983118
4816,400.0,Amager Vest,55.65664272870776,12.605551829468222
4817,600.0,Amager Vest,55.64277017244864,12.598509440400493
4819,400.0,Amager Vest,55.63351074507741,12.581661764939348
4821,400.0,Amager Vest,55.66510988560176,12.597646387643984
4822,600.0,Islands Brygge,55.66484986506652,12.580161399518767
4823,400.0,,55.65489419116418,12.603072655475463
4824,800.0,,55.64625564036963,12.589009140428807
4825,1000.0,Amager Vest,55.64263777380891,12.614254905931427
4828,1000.0,Amagerbro,55.664975553208386,12.603899625995878
4829,800.0,Amagerbro,55.662672677481396,12.615149289116953
4831,400.0,,55.65651908124917,12.611067731819684
4832,1000.0,Amager Øst,55.64726938402074,12.624071774278633
4838,800.0,Amagerbro,55.663670964017385,12.60426621457021
4839,400.0,Amager Øst,55.64688840229373,12.619086137980563
4841,400.0,Amagerbro,55.66454143751264,12.620020760687325
4842,600.0,Amagerbro,55.66647484800599,12.61290163366859
4843,800.0,,55.66399703081605,12.60585885015334
4846,400.0,Vanløse,55.69466311322832,12.493295235199847
4847,400.0,Vanløse,55.69848364479396,12.522165113745002
4848,600.0,Vanløse,55.69234110653068,12.47465051991692
4849,600.0,Vanløse,55.6936703916033,12.495339775294473
4850,600.0,Vanløse,55.68805252511818,12.484818268679376
4851,400.0,,55.68470023607807,12.487430140651812
4853,200.0,Nørrebro,55.689445603601186,12.544533116359444
4855,400.0,Vesterbro,55.665916282809064,12.547040232990446
4858,800.0,,55.64566827443719,12.532316990191893
4859,800.0,Vesterbro,55.66935872514714,12.549805801326466
4860,800.0,Vesterbro,55.66879760639218,12.554517046488412
4861,400.0,Vesterbro,55.66416035863682,12.531843029416196
4862,800.0,,55.65797183614517,12.535599530156832
4863,600.0,Vesterbro,55.665604402901394,12.550271137978466
4864,600.0,Islands Brygge,55.66616474617457,12.581485245558884
4866,400.0,,55.619666048779116,12.574530031853097
4867,800.0,,55.66783562611253,12.58318703257905
4868,800.0,,55.664496779526864,12.578508763063653
4873,400.0,,55.68191716657835,12.547543690283382
4874,400.0,Frederiksberg,55.68314075750191,12.55004999507124
4875,600.0,,55.684350360017795,12.516243850199153
4876,400.0,Frederiksberg,55.68099127783093,12.5031539306531
4877,200.0,Østerbro,55.69830948793845,12.582561465495626
4879,400.0,Østerbro,55.70095519976449,12.587254359310696
4881,400.0,Østerbro,55.716296632206564,12.5758002038021
4882,600.0,,55.70992080147669,12.576773371066235
4887,800.0,,55.67989916722144,12.560766824634078
4888,800.0,,55.6806133645294,12.567996076738256
4890,800.0,Christianshavn,55.67556883985709,12.599590516732295
4891,400.0,Indre By,55.68232607158078,12.563208416343812
4893,400.0,Indre By,55.67991675999566,12.576251640750137
4894,1000.0,,55.681920631310774,12.582355796712955
4896,800.0,Indre By,55.682791717009756,12.573092019967794
4897,800.0,,55.680487531742756,12.564462108886561
4898,800.0,Indre By,55.68718705989273,12.590291646880827
4903,800.0,Indre By,55.68860234419442,12.590002659126448
4904,800.0,Nørrebro,55.69540352835345,12.557059323485724
4905,600.0,Nørrebro,55.69919970709276,12.546267508532452
4906,400.0,Nørrebro,55.6952139659661,12.555849582269659
4907,200.0,Nørrebro,55.69765003475714,12.542690286545241
4908,400.0,Nørrebro,55.694664489724204,12.538320805895948
4910,600.0,Vesterbro,55.67179461107118,12.545130199393464
4913,400.0,Vesterbro,55.666209656738005,12.555654815293124
4916,800.0,Vesterbro,55.66846186816976,12.55240909665666
4921,600.0,Vesterbro,55.66734745977786,12.550409174060515
4922,800.0,Vesterbro,55.669555909144925,12.547039072117418
4923,400.0,Vesterbro,55.65489861046203,12.548360570372644
4924,800.0,,55.65247073231475,12.541448300992787
4926,800.0,Vesterbro,55.673266258704864,12.555817171338527
4930,1000.0,Vesterbro,55.67251066732507,12.546642796790106
4931,600.0,,55.6523668136896,12.54860527255283
4932,1000.0,Vesterbro,55.671743868535394,12.552770449472876
4934,800.0,Vesterbro,55.673090749128534,12.556865693585117
4936,400.0,Vesterbro,55.65430083503493,12.547502660565113
4939,600.0,Vesterbro,55.67221101238344,12.546808987162331
4940,1000.0,Vesterbro,55.67024017484595,12.555468080839534
4943,800.0,Vesterbro,55.666949351739795,12.55025778686307
4944,400.0,,55.656007215239924,12.5361905932835
4945,400.0,Vesterbro,55.65638457399045,12.536486396548892
4947,800.0,,55.65125256293926,12.636932086251399
4949,400.0,Amager Øst,55.643593466680535,12.624395511604149
4950,600.0,Amagerbro,55.66420433164812,12.603012159830671
4951,400.0,,55.653842208993034,12.619152043453624
4952,600.0,Amager Øst,55.6572575429229,12.621121012264881
4954,400.0,,55.66180448150568,12.613035781177143
4956,800.0,Nørrebro,55.69414527344642,12.544302510588489
4957,600.0,,55.71001411320946,12.553233268560195
4958,200.0,Nørrebro,55.6970310152247,12.547713999337061
4959,400.0,Nørrebro,55.696462106814614,12.54330312452182
4960,600.0,Nørrebro,55.69463339858697,12.544021399566455
4961,600.0,Nørrebro,55.69602518837,12.54319503883342
4962,600.0,Nørrebro,55.68237721925983,12.556290585241294
4963,200.0,Nørrebro,55.692999306810414,12.560923969578672
4964,600.0,,55.69232714329075,12.558184422396685
4967,400.0,Nørrebro,55.69788595153421,12.551244400730713
4968,600.0,Nørrebro,55.6986167093729,12.551939081433098
4969,200.0,,55.70379455620542,12.553438671430602
4970,800.0,Vesterbro,55.66907610095186,12.552832943667214
4971,600.0,Vesterbro,55.6707184234781,12.557006105684808
4974,800.0,Vesterbro,55.662839435971186,12.545865852695119
4975,800.0,,55.67084451470004,12.552616729671508
4976,1000.0,Vesterbro,55.667764908942864,12.546710973237342
4977,800.0,Vesterbro,55.67115167943449,12.553390873743027
4978,600.0,Vesterbro,55.668862543064364,12.559343040079273
4980,400.0,Vesterbro,55.66481417702249,12.556320995157636
4981,600.0,Vesterbro,55.6690137694235,12.544040223142245
4982,400.0,Vesterbro,55.66706493099302,12.555619631447264
4983,400.0,,55.67329279212124,12.557818454929324
4984,800.0,,55.668774181745384,12.557236753121678
4986,600.0,Vesterbro,55.67127899467015,12.562299531368025
4988,600.0,Amagerbro,55.66441846682329,12.606536874320698
4989,800.0,Amager Øst,55.66742435633147,12.59907720651296
4990,600.0,Amager Øst,55.66170609546831,12.622578730839624
4992,800.0,Amager Øst,55.65472398403546,12.615078527137722
4993,600.0,,55.64999974140604,12.614817902411176
4995,800.0,Amagerbro,55.66443608273476,12.621337878443091
4999,1000.0,,55.647706540060604,12.614366912701314
5000,600.0,Amagerbro,55.66343983485729,12.605643567413704
5001,600.0,Amager Øst,55.65749065916288,12.610126057450108
5003,400.0,,55.664770663090245,12.612485922852805
5004,400.0,Amagerbro,55.665189379404495,12.617632282738045
5007,600.0,Amager Øst,55.65708952142428,12.615841652541373
5011,400.0,Amagerbro,55.66471736415145,12.614976076886986
5012,800.0,Amagerbro,55.66161457365313,12.605136678729634
5015,400.0,Islands Brygge,55.66515240916707,12.582102206724851
5016,800.0,Amager Vest,55.64379373840585,12.614381270669329
5017,800.0,Islands Brygge,55.66469283167685,12.58256760093449
5019,400.0,Islands Brygge,55.66505922325357,12.580634894926845
5022,200.0,,55.656548040222035,12.596076922679064
5023,400.0,Amager Vest,55.66109826210063,12.598299627150388
5025,800.0,,55.65947798508452,12.569202646538002
5026,600.0,Frederiksberg,55.67708999542194,12.502233697131865
5028,800.0,Østerbro,55.700563697171624,12.589019704050068
5029,400.0,,55.699268297141046,12.58299288065144
5030,1000.0,,55.71199677310249,12.575887348272078
5031,400.0,Østerbro,55.7252580146055,12.575357406685448
5032,800.0,Østerbro,55.70003525498685,12.587817258604932
5036,600.0,,55.68598860756833,12.612793111432035
5040,800.0,Indre By,55.686258210886784,12.588622961354409
5043,600.0,Indre By,55.67779798416729,12.569700920478446
5045,200.0,Indre By,55.690343245146025,12.574195923831393
5047,600.0,Indre By,55.671037229256534,12.576989570689127
5048,600.0,,55.67437738109269,12.5892002360114
5049,600.0,Indre By,55.68129193061598,12.577911634283133
5051,1000.0,Indre By,55.677935795842934,12.587372963780089
5053,600.0,,55.6930884386016,12.576297598024864
5054,400.0,Vesterbro,55.669858021808786,12.552062982941553
5055,800.0,Vesterbro,55.65191524380933,12.536009977116425
5058,1000.0,,55.66435773249714,12.55034942200112
5059,800.0,Vesterbro,55.67080297431861,12.549329683684356
5060,400.0,Vesterbro,55.655459394282026,12.535269985603035
5062,600.0,,55.65084619973401,12.553434243733511
5063,600.0,Vesterbro,55.669638982071724,12.547909382784276
5065,400.0,Vesterbro,55.670974044754715,12.549978789943983
5066,800.0,,55.67029383551691,12.547992609819415
5068,400.0,Vesterbro,55.667990980654004,12.546295649627496
5069,200.0,Vesterbro,55.67263470342656,12.559774986639885
5070,1000.0,Vesterbro,55.65461897392407,12.548598236312301
5071,400.0,Teglholmen,55.6507675712187,12.549953736943277
5072,600.0,Valby,55.65365628179031,12.522708148132805
5073,800.0,Vesterbro,55.670429561755505,12.548499215450112
5074,600.0,Valby,55.664836406156645,12.518268975336198
5075,600.0,Valby,55.664197921931496,12.518580784459289
5076,400.0,Valby,55.66991002929846,12.490293962003564
5077,600.0,Valby,55.66812233532876,12.508838368980891
5081,1000.0,Vesterbro,55.672446242219635,12.558090329414533
5082,800.0,Islands Brygge,55.656699602172864,12.566313257402491
5084,800.0,Islands Brygge,55.664063542325685,12.578245335347725
5087,600.0,,55.66909363217996,12.542771850991846
5088,400.0,Kastrup,55.66021527619918,12.603852871776867
5090,400.0,Amager Vest,55.66710384680789,12.593092873581323
5092,200.0,Amager Vest,55.63861196628586,12.600103112182287
5093,1000.0,Islands Brygge,55.66571585399928,12.57730791060992
5095,800.0,Amager Vest,55.658624584913404,12.597796395098305
5096,800.0,Amager Vest,55.66023657159614,12.585765185499929
5098,1000.0,,55.657721616124476,12.570587691936405
5099,1000.0,Islands Brygge,55.65940153797638,12.568792429076954
5100,200.0,Islands Brygge,55.6662867034094,12.58333482689027
5102,200.0,Amager Vest,55.649426475020064,12.612767299871926
5103,1000.0,Amager Vest,55.617555688520575,12.571980142556825
5104,800.0,Islands Brygge,55.66743796309188,12.577713659642331
5105,600.0,,55.6372465645522,12.576690676372829
5109,400.0,Amager Vest,55.662907157376175,12.598844776703686
5113,800.0,Islands Brygge,55.66576865941248,12.579405232265675
5114,400.0,Amager Vest,55.6407086480891,12.58826183721733
5115,600.0,Amager Vest,55.66039471623853,12.600849839010714
5116,400.0,,55.70009702975913,12.520592615076255
5117,400.0,Vanløse,55.6992976424391,12.520347168240061
5118,400.0,,55.69263176671157,12.474390773817113
5119,400.0,Vanløse,55.70008963471978,12.521053959196653
5120,200.0,Vanløse,55.69306995943154,12.510866738140347
5121,600.0,Vanløse,55.69288720052785,12.511195239886478
5122,400.0,,55.690049284046424,12.496731222569387
5123,1000.0,Vanløse,55.696294155703725,12.484923393436825
5124,400.0,,55.68673024475518,12.486457678352766
5132,400.0,Nørrebro,55.69414818495785,12.54495889828656
5136,400.0,Nørrebro,55.70289599457798,12.546376655800753
5137,600.0,Nørrebro,55.69883229256037,12.552978217003202
5138,600.0,,55.69963082986485,12.54189852173777
5139,600.0,,55.69914318201511,12.552748694817913
5140,400.0,,55.697077883163956,12.557181969778767
5141,200.0,Nørrebro,55.703642612871676,12.562190088086442
5143,400.0,,55.700448435395344,12.548275319407118
5144,800.0,Vesterbro,55.66908784383838,12.549833685188613
5146,600.0,Vesterbro,55.6733043770335,12.550170368449855
5147,400.0,,55.64137916383048,12.52292525446492
5150,800.0,Vesterbro,55.66904202126767,12.549661015661846
5152,600.0,Vesterbro,55.669192339298725,12.542254268566525
5153,800.0,,55.671476603095634,12.564588179287504
5154,400.0,Vesterbro,55.67043428886871,12.5474435068424
5155,800.0,Vesterbro,55.66773575816042,12.551299027864125
5158,400.0,Teglholmen,55.65270059951428,12.550421131973255
5159,400.0,Vesterbro,55.67000451512927,12.545248849340927
5161,600.0,Vesterbro,55.66439437208636,12.544848848303511
5162,600.0,,55.65429057392424,12.602867617891068
5164,600.0,Islands Brygge,55.664074533794526,12.581898997284705
5165,200.0,Amager Vest,55.66041057745551,12.603932424441187
5166,600.0,Amager Vest,55.65897659421381,12.589605977367365
5168,200.0,Amager Vest,55.658848949097965,12.603286280731568
5169,200.0,Amager Vest,55.665258575077885,12.59647605286207
5171,800.0,Amager Øst,55.6687685450795,12.602552604956395
5172,400.0,,55.66503567351089,12.60930755411035
5173,400.0,,55.66755496277597,12.615933303201478
5174,400.0,Amagerbro,55.65920179781339,12.609446770590086
5175,600.0,Amager Øst,55.65373731260835,12.617358175637564
5177,600.0,Amager Øst,55.653343935707255,12.617468137209894
5178,400.0,Amager Øst,55.66882037302342,12.600052354577223
5182,600.0,Amagerbro,55.66722897495792,12.612513332706664
5183,600.0,Amagerbro,55.6626241779631,12.6129375190798
5184,400.0,,55.66522287111059,12.624704447194285
5185,800.0,,55.6492884332333,12.63309618944946
5186,800.0,Amagerbro,55.662834560910255,12.621229869067323
5187,400.0,Amagerbro,55.66404239629488,12.602964291269055
5188,400.0,Amagerbro,55.659541462777526,12.608893979676152
5189,800.0,,55.68117886394244,12.549604434944374
5191,1000.0,Frederiksberg,55.69361714022355,12.530404060267392
5192,600.0,Frederiksberg,55.68306862424478,12.547415636112929
5194,800.0,Frederiksberg,55.68046797311795,12.529638826516534
5195,1000.0,Frederiksberg,55.68279908845666,12.514562395914847
5198,400.0,Brønshøj,55.702219579543325,12.499983630493224
5201,800.0,,55.69681142125879,12.572233203543053
5202,1000.0,Østerbro,55.699077815803975,12.587487821422876
5203,400.0,Østerbro,55.706892365836275,12.58623259189717
5204,800.0,,55.68870774104258,12.556128234692954
5205,400.0,Nørrebro,55.692464613453524,12.544090315534929
5206,400.0,Nørrebro,55.70058375402918,12.550963302480204
5207,600.0,,55.688515472087886,12.561000330077336
5208,400.0,,55.69255955046932,12.560461313721271
5209,800.0,Nørrebro,55.691042316138066,12.562645831259935
5211,600.0,Vesterbro,55.66719998307593,12.555906691858256
5212,600.0,,55.66510752983673,12.54677273857615
5213,600.0,Vesterbro,55.668622940651005,12.549871492665984
5214,400.0,,55.673027706977166,12.547930974787324
5215,600.0,Vesterbro,55.64788616362765,12.529614132038144
5216,800.0,,55.669384772734226,12.548588663697062
5218,400.0,Amager Vest,55.61824608095083,12.573436653225224
5219,800.0,,55.65941746740688,12.569087790650434
5222,400.0,Amager Vest,55.66822411332758,12.596469883243072
5223,600.0,,55.61816899269355,12.573100412194377
5224,800.0,Islands Brygge,55.66654413958973,12.577153173251498
5225,1000.0,,55.663787361462155,12.57299994430127
5226,200.0,Amager Vest,55.660772208474256,12.603645554394916
5228,400.0,Islands Brygge,55.66387696623677,12.580323422360705
5229,400.0,Islands Brygge,55.66537492215232,12.577944401999122
5232,600.0,Amager Vest,55.649305739386946,12.612831442523369
5233,1000.0,,55.66697321476551,12.577901820964547
5234,200.0,,55.66109039399,12.588121296092385
5237,800.0,,55.66565934919007,12.579808432947551
5239,800.0,,55.66588848754571,12.577794101909351
5240,800.0,Amager Vest,55.65677232601185,12.606307731257461
5241,600.0,Amager Vest,55.6606016826859,12.597675886253409
5242,800.0,Amager Vest,55.66705460752451,12.597109690125187
5246,400.0,Amager Øst,55.643890000843726,12.624940948227875
5247,1000.0,Indre By,55.66702720652475,12.57714423137619
5248,400.0,,55.64940813851732,12.623528374120436
5249,800.0,Amager Øst,55.65912033727124,12.611783094766052
5250,1000.0,,55.66712451790276,12.60185262240822
5251,800.0,,55.659544345229136,12.60041592341918
5252,600.0,Amager Øst,55.665482563398115,12.601943769739961
5253,600.0,Amagerbro,55.66531392975353,12.61351581514838
5257,400.0,Amagerbro,55.66268592539904,12.606392102629115
5258,600.0,Amager Øst,55.660281966712894,12.618271786945446
5261,400.0,Amagerbro,55.66508531740315,12.613162100704258
5262,800.0,Amager Øst,55.6547025385631,12.611365842143355
5263,400.0,Amagerbro,55.661253814725434,12.604731790579761
5264,200.0,Amagerbro,55.662408607922856,12.608847394982572
5265,400.0,,55.65512832588542,12.621585682514533
5266,600.0,,55.666765275482405,12.6103718060904
5267,400.0,Amagerbro,55.66465706863653,12.601989703842927
5268,400.0,Amagerbro,55.66303368034607,12.605899830873813
5271,400.0,Amagerbro,55.662276320375746,12.617699520708715
5272,400.0,Amagerbro,55.66252120941363,12.61506549856674
5273,800.0,,55.66430164766118,12.61404427517752
5274,600.0,Amager Øst,55.6609197391042,12.614632843677438
5275,600.0,Amager Øst,55.64693569810567,12.615924760248914
5276,600.0,,55.66810908396248,12.599239670042094
5279,600.0,,55.665561062101496,12.60090557552258
5281,400.0,,55.65111732306338,12.613133531493736
5282,400.0,Amagerbro,55.66528909774677,12.609880845954914
5283,400.0,,55.663084996619894,12.605946208576642
5284,800.0,Amager Øst,55.661423333554886,12.618452686838555
5285,400.0,Amagerbro,55.66296000100601,12.603309710434427
5288,600.0,,55.66421700940922,12.623107757157092
